periodo,cuyo,gba,nacional,noreste,noroeste,pampeana,patagonia,var_im_gba,var_im_pampeana,var_im_noreste,var_im_noroeste,var_im_cuyo,var_im_patagonia,var_im_nacional,var_ia_gba,var_ia_pampeana,var_ia_noreste,var_ia_noroeste,var_ia_cuyo,var_ia_patagonia,var_ia_nacional
2022-04-01,858.0554,705.5607,763.5071,834.0788,734.714,811.4391,877.0958,0.059811167060387804,0.04863539228497937,0.041206926942141786,0.05054682587049886,0.05381852525286002,0.04622946447252074,0.05333625809050613,0.5655677940151862,0.5547750120568775,0.5884525458450942,0.5285533611409488,0.6048963010276844,0.6080238408871952,0.5646259298013079
2022-05-01,910.7684,743.726,810.22,881.5351,778.5451,869.2756,926.39,0.054092156776872624,0.0712764519235023,0.05689666252157477,0.05965736327332816,0.06143309627793281,0.056201614464463256,0.06118201127402734,0.5524587251830813,0.5769034573485801,0.606331152709453,0.5395750702557287,0.5822953286095627,0.6056613345678663,0.567016338768888
2022-06-01,964.3987,769.2959,848.636,940.2797,817.9074,919.697,969.992,0.034380806910071726,0.05800392878852234,0.06663898011548253,0.05055879229090254,0.05888467364480365,0.04706657023499816,0.04741428254054436,0.5544499878864197,0.6162394903231803,0.6676551974395275,0.5660183038101634,0.6419385797688852,0.601856715872698,0.589570045723955
2022-07-01,1033.6685,799.7386,895.3078,988.6105,863.1723,982.8096,1037.7187,0.0395721594252616,0.06862325309313833,0.05140045031281648,0.05534232848363985,0.07182693215990454,0.06982191605703969,0.05499625281039222,0.5914730454651376,0.6777006098419704,0.7039685188006781,0.6085771294810103,0.7127353550202471,0.6727998331260303,0.6394152797007073
2022-08-01,1069.3372,865.9841,956.4746,1066.0541,915.9192,1040.6888,1097.0372,0.08283394099021857,0.058891569638717334,0.07833580565854814,0.06110819357850117,0.03450690429281722,0.05716240827114327,0.06831929756447996,0.6839415144317991,0.7358763993329305,0.7833310833721849,0.6750488065596016,0.7255303283718597,0.6992340075671435,0.7096044068748477
2022-09-01,1106.6679,922.6734,1012.0676,1118.115,977.0687,1096.4184,1156.7571,0.06546228735608417,0.05355068681434849,0.04883513885458535,0.06676298520655521,0.03491012937733773,0.05443744296000186,0.05812281894364979,0.7299400756380781,0.7799823530796475,0.8298778166664103,0.7481976222605593,0.7565373671428306,0.741528627438464,0.7555668306763077
2022-10-01,1177.3574,954.7172,1057.3307,1188.1101,1031.6123,1149.3269,1215.2162,0.03472929857954066,0.04825575710878249,0.0626009846929878,0.05582371024678201,0.06387598302977815,0.05053705743409753,0.0447233959470692,0.735056691369925,0.8124265241696156,0.8702142771016632,0.8015693514724547,0.8076159670435155,0.7748331661538335,0.7791308441817397
2022-11-01,1247.3034,1023.5071,1121.731,1242.965,1084.4384,1209.5364,1285.7505,0.07205264553733826,0.05238674914856678,0.046169879373973766,0.05120731887357288,0.05940931785029746,0.058042593573061296,0.060908379942056,0.8297955148420684,0.8641003116244232,0.8857517807429434,0.8498362772049699,0.8549325635029741,0.8213084291665347,0.8469255968218674
2022-12-01,1348.6304,1076.0345,1186.6265,1320.8494,1151.4947,1283.7352,1351.4602,0.051320992301860935,0.06134482600110269,0.062660171444892,0.06183504752321567,0.0812368506331338,0.05110610495582146,0.0578529968414887,0.8021504861295803,0.90979873799342,0.9420914342679276,0.8965190850155034,0.9334523733574951,0.8446040160730275,0.8619128852603375
2023-01-01,1427.2735,1143.5941,1257.1122,1390.3132,1207.701,1358.983,1430.1204,0.06278571923112142,0.058616294076846875,0.05259024988011496,0.048811601130252846,0.058313308079070536,0.058203859795501245,0.05940007239009071,0.8781330709145057,0.9533302037496936,0.9835590015101614,0.9374594324212722,0.9815091347143023,0.8857873448740836,0.9196309873169068
2023-02-01,1497.9201,1195.5036,1318.1813,1489.381,1273.1359,1424.3795,1499.6627,0.04539154233132181,0.04812164684915121,0.07125574295058112,0.05418137436335657,0.049497591036336,0.048626884841304285,0.04857887784399817,0.8861860911431405,0.9412774209041406,1.0084367827220988,0.9314352976800826,0.9608463034701107,0.8770358842314303,0.9182142571820184
2023-03-01,1564.5801,1264.6741,1388.1661,1565.343,1341.2973,1495.6575,1569.2301,0.05785888055878696,0.0500414390968138,0.051002396297522345,0.0535381965114643,0.04450170606563053,0.046388697938543055,0.05309193811200319,0.8996462442877637,0.9328614916836908,0.954067139268368,0.9178831777585159,0.9215350123336703,0.871830610928886,0.915117338636525
2023-04-01,1652.6885,1357.2903,1477.7098,1648.7021,1414.3274,1582.2276,1682.5153,0.07323325432220051,0.05788096539481802,0.05325292923020708,0.05444736226636704,0.05631440665773524,0.07219157980719326,0.06450503293517995,0.9237045090521623,0.9499030796026464,0.976674266268367,0.9250040151678065,0.9260860079663855,0.918279964400696,0.935423783223496
2023-05-01,1730.9377,1479.709,1597.93,1742.9239,1504.3752,1717.8073,1784.1682,0.09019345382487454,0.08568912588808342,0.05714907502089073,0.06366828500953892,0.04734661129426376,0.06041722176315423,0.08135575740243439,0.9895889077429054,0.9761365670450197,0.9771463439175592,0.9322903708468524,0.900524546086579,0.925936376688004,0.9722174224284763
