Year,Rank,Release Group,Worldwide,Domestic,Foreign
2005,188,Aegis,16869261.0,0.0,16869261.0
2005,189,Caché,16197824.0,3647381.0,12550443.0
2005,190,The Great Yokai War,15787492.0,0.0,15787492.0
2005,191,Kiss Kiss Bang Bang,15785148.0,4243756.0,11541392.0
2005,192,The Gospel,15778152.0,15778152.0,0.0
2005,193,Two Sons of Francisco,15508288.0,0.0,15508288.0
2005,194,The Greatest Game Ever Played,15431177.0,15337393.0,93784.0
2005,195,Transamerica,15151744.0,9015303.0,6136441.0
2005,196,"Murder, Take One",14915208.0,0.0,14915208.0
2005,197,Most Beautiful Week in My Life,14765033.0,0.0,14765033.0
2005,198,Samurai Commando: Mission 1549,14648713.0,0.0,14648713.0
2005,199,Blood Rain,14270938.0,0.0,14270938.0
2005,200,Proof,14189860.0,7535331.0,6654529.0
2006,1,Pirates of the Caribbean: Dead Man's Chest,1066179725.0,423315812.0,642863913.0
2006,2,The Da Vinci Code,760006945.0,217536138.0,542470807.0
2006,3,Ice Age 2: The Meltdown,660998756.0,195330621.0,465668135.0
2006,4,Casino Royale,606000064.0,167445960.0,438553632.0
2006,5,Night at the Museum,574480841.0,250863268.0,323617573.0
2006,6,Cars,461983149.0,244082982.0,217900167.0
2006,7,X-Men: The Last Stand,460435291.0,234362462.0,226072829.0
2006,8,Mission: Impossible III,398479497.0,134029801.0,264449696.0
2006,9,Superman Returns,391081192.0,200081192.0,191000000.0
2006,10,Happy Feet,384335608.0,198000317.0,186335291.0
2006,11,Over the Hedge,339795890.0,155019340.0,184776550.0
2006,12,The Devil Wears Prada,326716969.0,124740460.0,201965442.0
2006,13,The Pursuit of Happyness,307127625.0,163566459.0,143561166.0
2006,14,The Departed,291465034.0,132384315.0,159080719.0
2006,15,Borat,262552893.0,128505958.0,134046935.0
2006,16,Eragon,250425512.0,75030163.0,175395349.0
2006,17,Click,240685326.0,137355633.0,103329693.0
2006,18,The Break-Up,205668210.0,118703275.0,86964935.0
2006,19,The Holiday,205166470.0,63224849.0,141910326.0
2006,20,Open Season,200811689.0,85105259.0,115706430.0
2006,21,Inside Man,186003591.0,88513495.0,97490096.0
2006,22,Poseidon,181674817.0,60674817.0,121000000.0
2006,23,Deja Vu,180557550.0,64038616.0,116518934.0
2006,24,Flushed Away,178281554.0,64665672.0,113615882.0
2006,25,Scary Movie 4,178262620.0,90710620.0,87552000.0
2006,26,Blood Diamond,171720398.0,57377916.0,114342482.0
2006,27,Saw III,164874275.0,80238724.0,84635551.0
2006,28,The Pink Panther,164115897.0,82226474.0,81889423.0
2006,29,Miami Vice,163794509.0,63450470.0,100344039.0
2006,30,Talladega Nights: The Ballad of Ricky Bobby,163369094.0,148213377.0,15148718.0
2006,31,World Trade Center,163247198.0,70278893.0,92968305.0
2006,32,The Fast and the Furious: Tokyo Drift,158964610.0,62514415.0,96450195.0
2006,33,Rocky Balboa,155929020.0,70270943.0,85658077.0
2006,34,Dreamgirls,155430335.0,103365956.0,52064379.0
2006,35,Charlotte's Web,148964090.0,82985708.0,65978114.0
2006,36,Garfield: A Tail of Two Kitties,143325970.0,28426747.0,114899223.0
2006,37,Monster House,141861243.0,73661010.0,68200233.0
2006,38,Big Momma's House 2,141522961.0,70165972.0,71356989.0
2006,39,Babel,135330182.0,34302837.0,101027345.0
2006,40,Perfume: The Story of a Murderer,135039924.0,2223293.0,132816631.0
2006,41,V for Vendetta,132511035.0,70511035.0,62000000.0
2006,42,"You, Me and Dupree",130628903.0,75628110.0,55000793.0
2006,43,Failure to Launch,130224158.0,88715192.0,41508966.0
2006,44,The Queen,123384128.0,56441711.0,66942417.0
2006,45,Apocalypto,120654337.0,50866635.0,69787702.0
2006,46,Eight Below,120455994.0,81612565.0,38843429.0
2006,47,The Omen,119974972.0,54607383.0,65367589.0
2006,48,Final Destination 3,118890272.0,54098051.0,64792221.0
2006,49,Barnyard,116755080.0,72637803.0,44117277.0
2006,50,The Lake House,114830111.0,52330111.0,62500000.0
2006,51,Step Up,114194847.0,65328121.0,48866726.0
2006,52,Underworld: Evolution,111476513.0,62318875.0,49157638.0
2006,53,The Santa Clause 3: The Escape Clause,110768122.0,84500122.0,26268000.0
2006,54,The Prestige,109676311.0,53089891.0,56586420.0
2006,55,Arthur and the Invisibles,107944236.0,15132763.0,92811473.0
2006,56,Little Man,104003322.0,58645052.0,45358270.0
2006,57,The Wild,102338515.0,37384046.0,64954469.0
2006,58,Little Miss Sunshine,101059401.0,59891098.0,41167856.0
2006,59,Silent Hill,100605135.0,46982632.0,53622503.0
2006,60,The Good Shepherd,100266865.0,59952835.0,40314030.0
2006,61,Nacho Libre,99255460.0,80197993.0,19057467.0
2006,62,Deep Sea,98230905.0,46412757.0,51818148.0
2006,63,The Guardian,94973540.0,55011732.0,39961808.0
2006,64,The Host,89431890.0,2201923.0,87229967.0
2006,65,The Illusionist,87892388.0,39868642.0,48023746.0
2006,66,RV,87528173.0,71726025.0,15802148.0
2006,67,The Shaggy Dog,87134280.0,61123569.0,26010711.0
2006,68,Date Movie,85749034.0,48548426.0,37200608.0
2006,69,Volver,85585177.0,12899867.0,72685310.0
2006,70,Jackass Number Two,84645164.0,72778712.0,11866452.0
2006,71,French Fried Vacation 3: Friends Forever,84152064.0,0.0,84152064.0
2006,72,Pan's Labyrinth,83850267.0,37634615.0,46215652.0
2006,73,Firewall,82751189.0,48751189.0,34000000.0
2006,74,Hostel,81979826.0,47326473.0,34653353.0
2006,75,The Sentinel,78810595.0,36280697.0,42529898.0
2006,76,Curse of the Golden Flower,78568977.0,6566773.0,72002204.0
2006,77,The Lives of Others,77356942.0,11286112.0,66070830.0
2006,78,United 93,76700659.0,31483450.0,45217209.0
2006,79,Lady in the Water,72785169.0,42285169.0,30500000.0
2006,80,The Grudge 2,70711175.0,39143839.0,31567336.0
2006,81,Children of Men,70455770.0,35552383.0,34903387.0
2006,82,The Hills Have Eyes,70008952.0,41778863.0,28230089.0
2006,83,Curious George,69865924.0,58360760.0,11505164.0
2006,84,John Tucker Must Die,68844775.0,41011711.0,27833064.0
2006,85,Letters from Iwo Jima,68673228.0,13756082.0,54917146.0
2006,86,Tales from Earthsea,68625104.0,0.0,68625104.0
2006,87,Fearless,68072848.0,24633730.0,43439118.0
2006,88,When a Stranger Calls,67062123.0,47860214.0,19201909.0
2006,89,Take the Lead,66499627.0,34742066.0,31757561.0
2006,90,Flags of Our Fathers,65900249.0,33602376.0,32297873.0
2006,91,16 Blocks,65664721.0,36895141.0,28769580.0
2006,92,The Benchwarmers,64962629.0,59843754.0,5118875.0
2006,93,Madea's Family Reunion,63368939.0,63318000.0,50939.0
2006,94,Snakes on a Plane,62022014.0,34020814.0,28001200.0
2006,95,My Super Ex-Girlfriend,61108981.0,22530295.0,38578686.0
2006,96,Marie Antoinette,60917189.0,15962471.0,44954718.0
2006,97,Limit of Love: Umizaru,60369589.0,0.0,60369589.0
2006,98,Invincible,58480828.0,57806952.0,673876.0
2006,99,She's the Man,57194667.0,33741133.0,23453534.0
2006,100,Lucky Number Slevin,56308881.0,22495466.0,33813415.0
2006,101,The Ant Bully,55181129.0,28142535.0,27038594.0
2006,102,Stranger Than Fiction,53653224.0,40660952.0,12992272.0
2006,103,The Texas Chainsaw Massacre: The Beginning,51764406.0,39517763.0,12246643.0
2006,104,Doomsday: The Sinking of Japan,51127401.0,0.0,51127401.0
2006,105,Notes on a Scandal,49814568.0,17510118.0,32304274.0
2006,106,An Inconvenient Truth,49782012.0,24146161.0,25635851.0
2006,107,The Black Dahlia,49332692.0,22545080.0,26787612.0
2006,108,The Last King of Scotland,48618191.0,17606684.0,31011507.0
2006,109,Suite Dreams,48090431.0,0.0,48090431.0
2006,110,Death Note: The Last Name,47917637.0,0.0,47917637.0
2006,111,Deck the Halls,47232776.0,35093569.0,12139207.0
2006,112,The Nativity Story,46432264.0,37629831.0,8802433.0
2006,113,We Are Marshall,43545364.0,43545364.0,0.0
2006,114,Last Holiday,43451846.0,38399961.0,5051885.0
2006,115,Glory Road,42938449.0,42647449.0,291000.0
2006,116,Crank,42931041.0,27838408.0,15092633.0
2006,117,Man of the Year,42472472.0,37327390.0,5145082.0
2006,118,A Good Year,42269923.0,7459300.0,34810623.0
2006,119,200 Pounds Beauty,42013016.0,0.0,42013016.0
2006,120,Gridiron Gang,41480851.0,38432823.0,3048028.0
2006,121,Thank You for Smoking,39323027.0,24793509.0,14529518.0
2006,122,Scoop,39220946.0,10525717.0,28695229.0
2006,123,Tazza: The High Rollers,39212715.0,0.0,39212715.0
2006,124,The Wicker Man,38805380.0,23649127.0,15156253.0
2006,125,Basic Instinct 2,38629478.0,5971336.0,32658142.0
2006,126,Accepted,38623262.0,36323505.0,2299757.0
2006,127,Employee of the Month,38528984.0,28444855.0,10084129.0
2006,128,Day Watch,38411815.0,0.0,38411815.0
2006,129,Just My Luck,38159905.0,17326650.0,20833255.0
2006,130,Camping,37912041.0,0.0,37912041.0
2006,131,The Covenant,37598767.0,23380495.0,14218272.0
2006,132,Miss Potter,35078241.0,3005605.0,32072636.0
2006,133,Bambi II,34958637.0,0.0,34958637.0
2006,134,Love and Honor,33755574.0,60910.0,33694664.0
2006,135,Tell No One,33406992.0,6177192.0,27229800.0
2006,136,7 Dwarves: The Forest Is Not Enough,32863752.0,0.0,32863752.0
2006,137,Dhoom 2,32396427.0,2643586.0,29752841.0
2006,138,Stick It,31976848.0,26910736.0,5066112.0
2006,139,Deutschland. Ein Sommermärchen,31257991.0,0.0,31257991.0
2006,140,Ultraviolet,31070211.0,18535812.0,12534399.0
2006,141,Doraemon the Movie: Nobita's Dinosaur,30963292.0,0.0,30963292.0
2006,142,Twosabu ilchae,30622421.0,0.0,30622421.0
2006,143,Natale a New York,30437121.0,0.0,30437121.0
2006,144,I Do: How to Get Married and Stay Single,30057369.0,0.0,30057369.0
2006,145,Pulse,29907685.0,20264436.0,9643249.0
2006,146,Death Note,29630359.0,0.0,29630359.0
2006,147,An American Haunting,29612137.0,16298046.0,13314091.0
2006,148,The Valet,29414553.0,1926800.0,27487753.0
2006,149,Tristan + Isolde,28047963.0,14734633.0,13313330.0
2006,150,Priceless,27949650.0,2165188.0,25784462.0
2006,151,Pokémon Ranger and the Temple of the Sea,27638625.0,0.0,27638625.0
2006,152,Stay Alive,27298695.0,23086480.0,4212215.0
2006,153,Clerks II,26984975.0,24148068.0,2836907.0
2006,154,The Painted Veil,26910847.0,8060487.0,18850360.0
2006,155,Black Book,26768563.0,4398532.0,22370031.0
2006,156,Detective Conan: The Private Eyes' Requiem,26251232.0,0.0,26251232.0
2006,157,A Prairie Home Companion,25978867.0,20342852.0,5636015.0
2006,158,You Are So Beautiful,25329576.0,0.0,25329576.0
2006,159,Tears for You,25300338.0,0.0,25300338.0
2006,160,Kabhi Alvida Naa Kehna,25229168.0,3275444.0,21953724.0
2006,161,School for Scoundrels,23947685.0,17807569.0,6140116.0
2006,162,Stormbreaker,23937870.0,677646.0,23260224.0
2006,163,Il mio miglior nemico,23710143.0,0.0,23710143.0
2006,164,Valley of the Wolves: Iraq,23465471.0,0.0,23465471.0
2006,165,Captain Alatriste: The Spanish Musketeer,23321954.0,0.0,23321954.0
2006,166,"OSS 117: Cairo, Nest of Spies",23055884.0,303543.0,22752341.0
2006,167,Aquamarine,22989957.0,18597342.0,4392615.0
2006,168,Days of Glory,22963701.0,320700.0,22643001.0
2006,169,The Wind that Shakes the Barley,22899908.0,1836089.0,21063819.0
2006,170,The Banquet,22598772.0,0.0,22598772.0
2006,171,Asterix and the Vikings,22501596.0,0.0,22501596.0
2006,172,Fanaa,22175908.0,2105352.0,20070556.0
2006,173,The Marine,22165608.0,18844784.0,3320824.0
2006,174,Unaccompanied Minors,21949234.0,16655224.0,5294010.0
2006,175,Flicka,21893591.0,21000147.0,893444.0
2006,176,Rob-B-Hood,21836580.0,0.0,21836580.0
2006,177,Wolfhound,21573338.0,0.0,21573338.0
2006,178,Black Christmas,21510851.0,16273581.0,5237270.0
2006,179,Waist Deep,21353303.0,21344312.0,8991.0
2006,180,ATL,21170563.0,21170563.0,0.0
2006,181,Bobby,20704591.0,11242801.0,9461790.0
2006,182,Beerfest,20387597.0,19185184.0,1202413.0
2006,183,Don,19640129.0,2223961.0,17416168.0
2006,184,Movie: Marrying the Mafia 3 - Family Hustle,19606487.0,0.0,19606487.0
2006,185,Akeelah and the Bee,18948425.0,18848430.0,99995.0
2006,186,See No Evil,18564467.0,15032800.0,3531667.0
2006,187,Hanbando,18483140.0,0.0,18483140.0
2006,188,Bandidas,18381890.0,0.0,18381890.0
2006,189,Friends with Money,18245244.0,13368437.0,4876807.0
2006,190,Krrish,18041250.0,1430721.0,16610529.0
2006,191,Lage Raho Munna Bhai,17897527.0,2217562.0,15679965.0
2006,192,Flyboys,17834865.0,13090630.0,4744235.0
2006,193,Battle of the Warriors,17812601.0,0.0,17812601.0
2006,194,Memories of Tomorrow,17696020.0,140200.0,17555820.0
2006,195,Grave Decisions,17685834.0,0.0,17685834.0
2006,196,Orchestra Seats,17574836.0,2044858.0,15529978.0
2006,197,Annapolis,17496992.0,17127992.0,369000.0
2006,198,"Paris, Je T'aime",17471727.0,4899278.0,12572449.0
2006,199,Material Girls,16907725.0,11449638.0,5458087.0
2006,200,Zhara,16877870.0,0.0,16877870.0
2007,1,Pirates of the Caribbean: At World's End,960996492.0,309420425.0,651576067.0
2007,2,Harry Potter and the Order of the Phoenix,941942929.0,292004738.0,649928484.0
2007,3,Spider-Man 3,890871626.0,336530303.0,554341323.0
2007,4,Shrek the Third,808308862.0,322719944.0,485586147.0
2007,5,Transformers,709709780.0,319246193.0,390463587.0
2007,6,Ratatouille,623729828.0,206445654.0,417280431.0
2007,7,I Am Legend,585410052.0,256393010.0,329017042.0
2007,8,The Simpsons Movie,536414270.0,183135014.0,353279256.0
2007,9,National Treasure: Book of Secrets,459242249.0,219964115.0,239278134.0
2007,10,300,456068181.0,210614939.0,245453242.0
2007,11,The Bourne Ultimatum,442824138.0,227471070.0,215353068.0
2007,12,Live Free or Die Hard,388156011.0,134529403.0,253626608.0
2007,13,The Golden Compass,372234864.0,70107728.0,302127136.0
2007,14,Alvin and the Chipmunks,365352546.0,217326974.0,148025572.0
2007,15,Enchanted,340487652.0,127807262.0,212680390.0
2007,16,Ocean's Thirteen,311312624.0,117154724.0,194157900.0
2007,17,Fantastic Four: Rise of the Silver Surfer,301913131.0,131921738.0,169991393.0
2007,18,Bee Movie,293514336.0,126631277.0,166883059.0
2007,19,American Gangster,269755430.0,130164645.0,139590785.0
2007,20,Rush Hour 3,258097122.0,140125968.0,117971154.0
2007,21,Wild Hogs,253625427.0,168273550.0,85351877.0
2007,22,Juno,232372917.0,143495265.0,88877416.0
2007,23,Mr. Bean's Holiday,232225908.0,33302167.0,198923741.0
2007,24,Ghost Rider,228738393.0,115802596.0,112935797.0
2007,25,Knocked Up,219922417.0,148768917.0,71153500.0
2007,26,Hairspray,203555142.0,118871849.0,84681073.0
2007,27,Beowulf,196393745.0,82280579.0,114113166.0
2007,28,I Now Pronounce You Chuck & Larry,187134117.0,120059556.0,67074561.0
2007,29,Knowing,183658498.0,79957634.0,103700864.0
2007,30,The Bucket List,175372502.0,93466502.0,81906000.0
2007,31,Evan Almighty,174440724.0,100462298.0,73978426.0
2007,32,No Country for Old Men,171627166.0,74283625.0,97343541.0
2007,33,Superbad,170812834.0,121463226.0,49349300.0
2007,34,Meet the Robinsons,169333034.0,97822171.0,71510863.0
2007,35,Norbit,159814490.0,95673607.0,64140883.0
2007,36,P.S. I Love You,156835339.0,53695808.0,103139531.0
2007,37,Sweeney Todd: The Demon Barber of Fleet Street,153383627.0,52898073.0,100485554.0
2007,38,Surf's Up,152011172.0,58867694.0,93138019.0
2007,39,The Game Plan,147880543.0,90648202.0,57232341.0
2007,40,Resident Evil: Extinction,147717833.0,50648679.0,97069154.0
2007,41,Music and Lyrics,145896422.0,50572589.0,95323833.0
2007,42,Blades of Glory,145710347.0,118594548.0,27115799.0
2007,43,Saw IV,139352633.0,63300095.0,76052538.0
2007,44,Bridge to Terabithia,137587063.0,82272442.0,55314621.0
2007,45,Stardust,137515140.0,38634938.0,98880202.0
2007,46,1408,132963417.0,71985628.0,60977789.0
2007,47,Aliens vs. Predator: Requiem,130290885.0,41797066.0,88493819.0
2007,48,Atonement,129266061.0,50927067.0,78338994.0
2007,49,The Heartbreak Kid,128453183.0,36787257.0,91665926.0
2007,50,Charlie Wilson's War,119483446.0,66661095.0,52822351.0
2007,51,Disturbia,118114220.0,80209692.0,37904528.0
2007,52,Earth,108975160.0,32011576.0,76963584.0
2007,53,The Water Horse,103967384.0,40946255.0,63021129.0
2007,54,Hitman,101276318.0,39687694.0,61588624.0
2007,55,Fred Claus,97838349.0,72006777.0,25831572.0
2007,56,TMNT,95797812.0,54149098.0,41648714.0
2007,57,Shooter,95696996.0,47003582.0,48693414.0
2007,58,Michael Clayton,92991835.0,49033882.0,43957953.0
2007,59,No Reservations,92601050.0,43107979.0,49493071.0
2007,60,Fracture,92011561.0,39015018.0,52996543.0
2007,61,Epic Movie,87238158.0,39739367.0,47498791.0
2007,62,The Kingdom,87019158.0,47536778.0,39482380.0
2007,63,La Vie En Rose,86274793.0,10301706.0,75973087.0
2007,64,Zodiac,84785914.0,33080084.0,51705830.0
2007,65,Premonition,84146832.0,47852604.0,36294228.0
2007,66,Hannibal Rising,82169884.0,27670986.0,54498898.0
2007,67,Rabbit Without Ears,81744033.0,0.0,81744033.0
2007,68,Hot Fuzz,80577265.0,23637265.0,56940000.0
2007,69,Halloween,80460948.0,58272029.0,22188919.0
2007,70,The Orphanage,78638987.0,7161284.0,71477703.0
2007,71,The Number 23,77677553.0,35193167.0,42484386.0
2007,72,Next,77621983.0,18211013.0,59410970.0
2007,73,There Will Be Blood,76181545.0,40222514.0,35959031.0
2007,74,Hero,76089199.0,0.0,76089199.0
2007,75,Elizabeth: The Golden Age,75782758.0,16383509.0,59399249.0
2007,76,30 Days of Night,75513170.0,39569000.0,35944170.0
2007,77,Stomp the Yard,75511123.0,61356221.0,14154902.0
2007,78,Dragon Wars: D-War,75108817.0,10977721.0,64131096.0
2007,79,The Kite Runner,75011029.0,15800078.0,59210951.0
2007,80,Perfect Stranger,73534117.0,23984949.0,49549168.0
2007,81,License to Wed,70181325.0,43799818.0,26381507.0
2007,82,3:10 to Yuma,70016220.0,53606916.0,16409304.0
2007,83,The Brave One,69787394.0,36793804.0,32993590.0
2007,84,Because I Said So,69485490.0,42674040.0,26811450.0
2007,85,Mr. Magorium's Wonder Emporium,69474661.0,32061555.0,37413106.0
2007,86,Dan in Real Life,68471669.0,47642963.0,20828706.0
2007,87,"Lust, Caution",67091915.0,4604982.0,62486933.0
2007,88,August Rush,66122026.0,31664162.0,34457864.0
2007,89,Underdog,65270477.0,43760605.0,21509872.0
2007,90,Taxi 4,65125001.0,0.0,65125001.0
2007,91,28 Weeks Later,65048725.0,28638916.0,36409762.0
2007,92,Lions for Lambs,64811540.0,15002854.0,49808686.0
2007,93,The Reaping,62771059.0,25126214.0,37644845.0
2007,94,Good Luck Chuck,59768495.0,35017297.0,24751198.0
2007,95,Are We Done Yet?,58388068.0,49662533.0,8725535.0
2007,96,The Mist,57470220.0,25594957.0,31875263.0
2007,97,Smokin' Aces,57232879.0,35787686.0,21445193.0
2007,98,Into the Wild,56674477.0,18354356.0,38320121.0
2007,99,Eastern Promises,56106607.0,17266000.0,38840607.0
2007,100,Why Did I Get Married?,55862886.0,55204525.0,658361.0
2007,101,The Irony of Fate 2,55639741.0,0.0,55639741.0
2007,102,We Own the Night,55033767.0,28563179.0,26470588.0
2007,103,The Messengers,55010659.0,35374833.0,19635826.0
2007,104,Sea Monsters: A Prehistoric Adventure,50652463.0,23746066.0,26906397.0
2007,105,This Christmas,49778552.0,49121934.0,656618.0
2007,106,May 18,49282156.0,0.0,49282156.0
2007,107,Mr. Brooks,48443734.0,28549298.0,19894436.0
2007,108,The Nanny Diaries,47817020.0,25930652.0,21886368.0
2007,109,Death at a Funeral,46789726.0,8580428.0,38208985.0
2007,110,Freedom Writers,43095175.0,36605602.0,6489573.0
2007,111,The Warlords,42883181.0,129078.0,42754103.0
2007,112,Pokémon: The Rise of Darkrai,42496749.0,0.0,42496749.0
2007,113,Always: Sunset on Third Street 2,42304705.0,0.0,42304705.0
2007,114,Balls of Fury,41739111.0,32886940.0,8852171.0
2007,115,Breach,40953935.0,33231264.0,7722671.0
2007,116,War,40481352.0,22486409.0,17994943.0
2007,117,The Invasion,40170558.0,15074191.0,25096367.0
2007,118,Om Shanti Om,39990809.0,3597372.0,36393437.0
2007,119,Happily N'Ever After,38085778.0,15589393.0,22496385.0
2007,120,The Hills Have Eyes 2,37697773.0,20804166.0,16893607.0
2007,121,Natale in crociera,37350000.0,0.0,37350000.0
2007,122,Becoming Jane,37311672.0,18670946.0,18640726.0
2007,123,Monkey Magic,36745063.0,0.0,36745063.0
2007,124,Sky of Love,36684020.0,0.0,36684020.0
2007,125,Sicko,36093504.0,24540079.0,11553425.0
2007,126,Hostel: Part II,35728183.0,17609452.0,18118731.0
2007,127,Vacancy,35442935.0,19363565.0,16079370.0
2007,128,The Darjeeling Limited,35078918.0,11902715.0,23176203.0
2007,129,Sunshine,34806360.0,3675753.0,31130607.0
2007,130,Assembly,34786960.0,0.0,34786960.0
2007,131,Gone Baby Gone,34612443.0,20292962.0,14319481.0
